2013,5,16,0,13.2,5,69.73,-0.9,96,28.75,19.98,275
2013,5,17,2.1,6.3,0.6,69.83,-1.3,97,26.49,13.92,270
2013,5,18,0,10.1,12.8,70.39,-2.7,86,21.6,31.89,270
2013,5,19,7.1,9.2,1,70.31,-1.9,96,26.71,11.91,260
2013,5,20,7.1,5.4,1.7,70.44,-4.8,97,27.1,18.67,265
2013,5,21,18.5,5.9,5.1,70.37,-5.1,97,25.17,20.04,265
2013,5,22,13.7,2.3,0,70.17,-5.9,97,27.07,14.73,285
2013,5,23,8.2,3.8,3.5,69.84,-7.5,96,25.78,25.06,290
2013,5,24,9.4,2.2,0.1,69.72,-11.2,97,24.84,21.74,290
2013,5,25,15.3,3.2,0,69.86,-10.1,98,25.13,21.41,300
2013,5,26,12.7,9.4,0.1,70.04,-9.5,99,25.39,16.36,305
2013,5,27,1.3,4.8,1.8,70.29,-5.2,98,26.36,20.47,310
2013,5,28,3.2,7.3,7.3,70.1,-2.4,96,26.67,26.17,310
2013,5,29,10,3.7,1.3,69.65,-5.5,95,27.1,19.82,310
2013,5,30,42.5,3.5,0,69.76,-7.2,98,27.26,16.1,315
2013,5,31,46.2,4.9,0,69.63,-5.3,99,27.68,7.26,345
2013,6,1,71,8,0.8,70.3,-3.6,99,28.5,12.08,380
2013,6,2,52.9,6.4,0.7,70.77,-4,98,28.04,9.53,435
2013,6,3,1.2,7.1,0.8,70.98,-4.1,97,28.66,23.49,480
2013,6,4,0,3.6,5.1,71.06,-1.5,97,27.63,20.23,455
2013,6,5,0,3.3,13,71.14,0.1,83,21.56,34.4,440
2013,6,6,1.2,3.3,9.8,71.33,0,91,24.11,28.84,415
2013,6,7,0.7,2.6,8.3,71.4,1.1,84,21.54,24.89,370
2013,6,8,0.3,4.2,9.8,71.23,2.4,85,22.78,27.97,345
2013,6,9,5.2,6.7,3.9,70.76,1.4,88,25.67,16.52,340
2013,6,10,21.7,5.1,0,70.52,-2.3,99,26.71,10.25,335
2013,6,11,8.1,6,0.8,71.05,-1.6,99,27.36,17.23,345
2013,6,12,0,3.3,5.4,71.47,-1.7,97,24.56,22.89,320
2013,6,13,1.5,3.6,15.5,71.63,4.6,79,22.46,33.18,315
2013,6,14,5.4,7.1,5.7,71.47,3.3,97,27.16,22.65,305
2013,6,15,2.6,6.6,3.1,71.48,4,98,28.11,19.5,305
2013,6,16,0,6.9,9.7,71.63,5.8,95,24.82,29.15,300
2013,6,17,0,4.7,14.1,71.85,9.6,64,23.56,32.21,300
2013,6,18,1.6,6,10.8,71.97,9.9,72,23.45,28.99,285
2013,6,19,0,7.6,14.1,71.81,10,64,23.31,32.35,275
2013,6,20,0.8,7.6,12.1,71.62,9.9,63,25.09,30.17,260
2013,6,21,2.6,8.7,5.1,71.33,3.4,99,27.84,27.11,260
2013,6,22,0.1,4.5,2.7,71.38,3,99,27.76,20.86,255
2013,6,23,29.5,6.7,4.7,71.18,0.6,95,25.29,18.29,250
2013,6,24,29.6,6.2,0,71.05,-4.3,98,26.12,12.77,260
2013,6,25,15.9,4.6,0.2,71.24,-4.6,98,26.24,14.58,270
2013,6,26,1.1,5,0.1,71.37,-5.6,98,25.71,15.06,280
2013,6,27,2.6,4.8,0.4,71.21,-5.6,98,26.98,16.58,280
2013,6,28,2.9,4.3,0.7,71.1,-5.1,97,28.48,17.11,280
2013,6,29,18.2,7.8,0,71.17,-3.1,99,26.38,11.03,280
2013,6,30,0,5.3,0.9,71.45,-2,99,26.29,20.02,285
2013,7,1,0.4,6.7,10,71.47,0.6,88,21.08,29.9,280
2013,7,2,1.4,6.3,7.8,71.5,3,88,24.98,25.84,275
2013,7,3,13.6,7.9,0.7,71.26,2.5,93,27.04,11.6,270
2013,7,4,8,2.5,2.4,71.67,2.4,100,28.28,16,265
2013,7,5,5.9,1.6,2.2,72.11,3.9,95,29.15,22.13,260
2013,7,6,0,3,7.4,72.13,3.9,89,25.01,25.32,250
2013,7,7,8.9,5,7.2,72.17,4.6,89,24.76,21.96,245
2013,7,8,0,4.1,8.6,72.16,5.6,89,25.35,25.6,235
2013,7,9,2.6,2.3,6.5,71.92,6,81,24.49,18.47,230
2013,7,10,0.3,2.6,4.8,71.55,4.2,91,25.98,19.42,225
2013,7,11,0,4.7,4,71.36,1.9,92,27.52,21.03,225
2013,7,12,0,6.2,10.9,71.49,2.9,49,20.57,30.73,220
2013,7,13,0,5.3,8.5,71.59,2.2,70,22.98,24.62,215
2013,7,14,0,3.8,8.7,71.73,3.1,68,23.18,26.57,215
2013,7,15,0,4.4,5.5,71.81,2.6,92,24.77,17.8,205
2013,7,16,0,4.1,15.3,71.94,6.4,49,20.57,32.85,190
2013,7,17,0,3.7,12.4,71.95,6.3,71,21.23,29.02,185
2013,7,18,12.9,4.2,2.3,71.85,5.3,85,26.81,15.17,175
2013,7,19,10.4,5.2,0.9,71.75,5.4,88,32.14,20.89,170
2013,7,20,0.4,3.8,10.3,71.92,6.2,88,25.83,29.01,155
2013,7,21,0,1.6,12.7,71.88,7.5,70,21.79,27.4,150
2013,7,22,0,3.1,8.2,71.85,7.4,72,24.18,20.53,140
2013,7,23,0,2.8,8.5,71.67,6.6,82,25.83,23.87,130
2013,7,24,5.3,5,5.9,71.65,5.6,90,26.48,15.62,120
2013,7,25,0.1,4.6,5.9,71.83,5.6,98,26.47,19.12,115
2013,7,26,0,4.8,11.7,71.89,8.8,80,21.89,27.12,105
2013,7,27,3.9,4.6,10.4,71.8,11.1,62,26.21,22.92,100
