1982	10	1	51.4
1982	10	2	46.8
1982	10	3	60.9
1982	10	4	49.9
1982	10	5	41.9
1982	10	6	71.3
1982	10	7	51.6
1982	10	8	69.6
1982	10	9	46.9
1982	10	10	53.9
1982	10	11	46.4
1982	10	12	49.6
1982	10	13	62.4
1982	10	14	47.2
1982	10	15	46
1982	10	16	49.8
1982	10	17	84.9
1982	10	18	45
1982	10	19	29.4
1982	10	20	75.1
1982	10	21	41.6
1982	10	22	63.1
1982	10	23	53.6
1982	10	24	61.8
1982	10	25	95
1982	10	26	148.5
1982	10	27	520.1
1982	10	28	456.5
1982	10	29	228.4
1982	10	30	166.9
1982	10	31	240.4
1982	11	1	173.5
1982	11	2	586.4
1982	11	3	103.9
1982	11	4	110.3
1982	11	5	475.3
1982	11	6	227.8
1982	11	7	168.1
1982	11	8	89.8
1982	11	9	105.8
1982	11	10	91.4
1982	11	11	88.1
1982	11	12	78.6
1982	11	13	77.3
1982	11	14	96.1
1982	11	15	100.2
1982	11	16	157
1982	11	17	107
1982	11	18	97
1982	11	19	87.7
1982	11	20	86.9
1982	11	21	78.1
1982	11	22	82.1
1982	11	23	78.1
1982	11	24	73.3
1982	11	25	68
1982	11	26	77.6
1982	11	27	86.1
1982	11	28	166.6
1982	11	29	329
1982	11	30	142.7
1982	12	1	103.9
1982	12	2	86.3
1982	12	3	90
1982	12	4	86.4
1982	12	5	130.6
1982	12	6	135.4
1982	12	7	107.1
1982	12	8	109.9
1982	12	9	99.9
1982	12	10	95.6
1982	12	11	90.5
1982	12	12	86.9
1982	12	13	79.6
1982	12	14	88.7
1982	12	15	70
1982	12	16	77.2
1982	12	17	74
1982	12	18	66.7
1982	12	19	79.2
1982	12	20	69.9
1982	12	21	68.4
1982	12	22	67.9
1982	12	23	70.5
1982	12	24	74.2
1982	12	25	91.8
1982	12	26	70.8
1982	12	27	69.8
1982	12	28	64.4
1982	12	29	68.9
1982	12	30	56.5
1982	12	31	68.4
1983	1	1	60
1983	1	2	47.3
1983	1	3	45.8
1983	1	4	76.4
1983	1	5	362
1983	1	6	153.8
1983	1	7	222.8
1983	1	8	489.3
1983	1	9	223.3
1983	1	10	191.1
1983	1	11	175
1983	1	12	183.6
1983	1	13	127.4
1983	1	14	124.6
1983	1	15	133.4
1983	1	16	133.3
1983	1	17	124.5
1983	1	18	92.3
1983	1	19	83.4
1983	1	20	90.2
1983	1	21	62.5
1983	1	22	82.5
1983	1	23	76.8
1983	1	24	72.2
1983	1	25	60.1
1983	1	26	70.5
1983	1	27	67.6
1983	1	28	164.3
1983	1	29	75.6
1983	1	30	80
1983	1	31	184.7
1983	2	1	265.8
1983	2	2	330.6
1983	2	3	186.8
1983	2	4	135.5
1983	2	5	119.8
1983	2	6	142.7
1983	2	7	119.4
1983	2	8	101.8
1983	2	9	107.4
1983	2	10	139.8
1983	2	11	145.9
1983	2	12	124.1
1983	2	13	98.1
1983	2	14	106.1
1983	2	15	106.1
1983	2	16	129.6
1983	2	17	107.1
1983	2	18	100.9
1983	2	19	107.8
1983	2	20	140.8
1983	2	21	135.5
1983	2	22	141.7
1983	2	23	502.9
1983	2	24	627.3
1983	2	25	459.9
1983	2	26	290.8
1983	2	27	300.7
1983	2	28	368.7
1983	3	1	300.6
1983	3	2	243.1
1983	3	3	242
1983	3	4	330
1983	3	5	232
1983	3	6	180.6
1983	3	7	147.2
1983	3	8	138.5
1983	3	9	165.9
1983	3	10	182.4
1983	3	11	368.3
1983	3	12	1076.2
1983	3	13	388.7
1983	3	14	236.6
1983	3	15	496.1
1983	3	16	428.9
1983	3	17	225.1
1983	3	18	202.1
1983	3	19	785.7
1983	3	20	1143.4
1983	3	21	686.7
1983	3	22	433.2
1983	3	23	317.4
1983	3	24	263.7
1983	3	25	441
1983	3	26	337.5
1983	3	27	448.2
1983	3	28	597.2
1983	3	29	400.6
1983	3	30	311.2
1983	3	31	262.9
1983	4	1	236.9
1983	4	2	182.6
1983	4	3	176
1983	4	4	159.7
1983	4	5	160.2
1983	4	6	197.4
1983	4	7	285.2
1983	4	8	358.5
1983	4	9	502.5
1983	4	10	551.5
1983	4	11	1230.8
1983	4	12	448.1
1983	4	13	299.4
1983	4	14	398.8
1983	4	15	481
1983	4	16	828.9
1983	4	17	560.4
1983	4	18	800.1
1983	4	19	634.7
1983	4	20	443.7
1983	4	21	378.4
1983	4	22	590.8
1983	4	23	464.2
1983	4	24	420.8
1983	4	25	344.2
1983	4	26	262.1
1983	4	27	236.5
1983	4	28	229.5
1983	4	29	327.2
1983	4	30	422
1983	5	1	344.5
1983	5	2	574.6
1983	5	3	476.3
1983	5	4	311.8
1983	5	5	283.2
1983	5	6	651.8
1983	5	7	341.7
1983	5	8	251
1983	5	9	241.7
1983	5	10	385.9
1983	5	11	540.5
1983	5	12	688.4
1983	5	13	407.1
1983	5	14	298.5
1983	5	15	377.9
1983	5	16	339.6
1983	5	17	275.9
1983	5	18	229.4
1983	5	19	234.6
1983	5	20	253.1
1983	5	21	262
1983	5	22	225.7
1983	5	23	181.3
1983	5	24	460.7
1983	5	25	602.1
1983	5	26	328.9
1983	5	27	227
1983	5	28	197.4
1983	5	29	227.7
1983	5	30	469
1983	5	31	140.8
1983	6	1	737.2
1983	6	2	531.6
1983	6	3	486.8
1983	6	4	301.2
1983	6	5	235.3
1983	6	6	201.1
1983	6	7	179.3
1983	6	8	165.8
1983	6	9	179.3
1983	6	10	260.7
1983	6	11	294.8
1983	6	12	205.2
1983	6	13	365.8
1983	6	14	448.2
1983	6	15	847.7
1983	6	16	1101.5
1983	6	17	939.8
1983	6	18	637.9
1983	6	19	713.3
1983	6	20	874.9
1983	6	21	990.2
1983	6	22	653
1983	6	23	377.3
1983	6	24	333
1983	6	25	277.9
1983	6	26	231.6
1983	6	27	202
1983	6	28	205.2
1983	6	29	179.6
1983	6	30	186.1
1983	7	1	155.4
1983	7	2	337.8
1983	7	3	407
1983	7	4	251.3
1983	7	5	175.2
1983	7	6	165.1
1983	7	7	154
1983	7	8	159.9
1983	7	9	162.3
1983	7	10	148.2
1983	7	11	141.4
1983	7	12	147.9
1983	7	13	174
1983	7	14	153.6
1983	7	15	163.3
1983	7	16	188.9
1983	7	17	142.7
1983	7	18	132.5
1983	7	19	118.9
1983	7	20	108
1983	7	21	100.2
1983	7	22	96.7
1983	7	23	106.4
1983	7	24	95.5
1983	7	25	103.8
1983	7	26	109.3
1983	7	27	102.2
1983	7	28	106.8
1983	7	29	102.3
1983	7	30	72.6
1983	7	31	59.4
1983	8	1	63.1
1983	8	2	55.6
1983	8	3	49.6
1983	8	4	45.8
1983	8	5	52.3
1983	8	6	54.4
1983	8	7	79.4
1983	8	8	91.5
1983	8	9	98.7
1983	8	10	85.5
1983	8	11	81.5
1983	8	12	77.2
1983	8	13	59.2
1983	8	14	74.7
1983	8	15	86.6
1983	8	16	69.8
1983	8	17	53.6
1983	8	18	65.7
1983	8	19	47
1983	8	20	57.7
1983	8	21	85.3
1983	8	22	97.5
1983	8	23	79.9
1983	8	24	146.3
1983	8	25	195.7
1983	8	26	136.4
1983	8	27	82.2
1983	8	28	66.8
1983	8	29	51.4
1983	8	30	58.8
1983	8	31	58.3
1983	9	1	54.9
1983	9	2	65.1
1983	9	3	86.9
1983	9	4	146.9
1983	9	5	97.7
1983	9	6	67.2
1983	9	7	78.6
1983	9	8	64.1
1983	9	9	38.1
1983	9	10	56.8
1983	9	11	61.5
1983	9	12	166.6
1983	9	13	130.9
1983	9	14	61.1
1983	9	15	86.3
1983	9	16	64.5
1983	9	17	49
1983	9	18	151.7
1983	9	19	129.6
1983	9	20	99.7
1983	9	21	56.8
1983	9	22	63.1
1983	9	23	56
1983	9	24	67
1983	9	25	59.3
1983	9	26	53.5
1983	9	27	59.3
1983	9	28	50.7
1983	9	29	55.7
1983	9	30	91.5
1983	10	1	100.9
1983	10	2	83.2
1983	10	3	77.6
1983	10	4	98.6
1983	10	5	72.1
1983	10	6	69.7
1983	10	7	69.4
1983	10	8	78.2
1983	10	9	86.3
1983	10	10	62.8
1983	10	11	66.2
1983	10	12	45.3
1983	10	13	70.7
1983	10	14	59.7
1983	10	15	59.9
1983	10	16	65.2
1983	10	17	58.3
1983	10	18	77.2
1983	10	19	57
1983	10	20	44.2
1983	10	21	47.4
1983	10	22	55.7
1983	10	23	61.6
1983	10	24	63.8
1983	10	25	49.6
1983	10	26	57.1
1983	10	27	50
1983	10	28	46.6
1983	10	29	51.3
1983	10	30	63.5
1983	10	31	35.9
1983	11	1	56
1983	11	2	44.7
1983	11	3	41.6
1983	11	4	50.1
1983	11	5	32.4
1983	11	6	38.8
1983	11	7	34
1983	11	8	42.1
1983	11	9	34
1983	11	10	34
1983	11	11	40.5
1983	11	12	45.8
1983	11	13	42.6
1983	11	14	33.3
1983	11	15	40.7
1983	11	16	37
1983	11	17	37
1983	11	18	33.3
1983	11	19	31.5
1983	11	20	29.6
1983	11	21	27.8
1983	11	22	29.6
1983	11	23	35.2
1983	11	24	29.6
1983	11	25	29.6
1983	11	26	27.8
1983	11	27	24.1
1983	11	28	24.1
1983	11	29	29.9
1983	11	30	25.6
1983	12	1	25.6
1983	12	2	27.5
1983	12	3	29.5
1983	12	4	25.6
1983	12	5	27.5
1983	12	6	23.6
1983	12	7	32.1
1983	12	8	26.4
1983	12	9	26.4
1983	12	10	27.5
1983	12	11	43.4
1983	12	12	45.1
1983	12	13	45.1
1983	12	14	47.8
1983	12	15	49.7
1983	12	16	44.9
1983	12	17	45.6
1983	12	18	21.4
1983	12	19	38.6
1983	12	20	36.4
1983	12	21	38.8
1983	12	22	33.3
1983	12	23	34.7
1983	12	24	41.6
1983	12	25	18.8
1983	12	26	26.2
1983	12	27	16.7
1983	12	28	31.5
1983	12	29	34.9
1983	12	30	33.1
1983	12	31	65.6
1984	1	1	26.6
1984	1	2	29.6
1984	1	3	42.3
1984	1	4	38.7
1984	1	5	32.7
1984	1	6	53.5
1984	1	7	30
1984	1	8	37.1
1984	1	9	33.3
1984	1	10	47.7
1984	1	11	28.4
1984	1	12	65.6
1984	1	13	41.3
1984	1	14	31.3
1984	1	15	49.2
1984	1	16	36
1984	1	17	50.5
1984	1	18	28.3
1984	1	19	38.5
1984	1	20	36
1984	1	21	50.5
1984	1	22	48.4
1984	1	23	42.8
1984	1	24	44.2
1984	1	25	36.1
1984	1	26	35.4
1984	1	27	36.6
1984	1	28	45.6
1984	1	29	49.5
1984	1	30	37.7
1984	1	31	42.8
1984	2	1	46.5
1984	2	2	52.3
1984	2	3	61.3
1984	2	4	62.3
1984	2	5	38.9
1984	2	6	49.2
1984	2	7	43
1984	2	8	45.6
1984	2	9	38.3
1984	2	10	56.9
1984	2	11	71.5
1984	2	12	71.1
1984	2	13	76.8
1984	2	14	67.8
1984	2	15	57.5
1984	2	16	59.3
1984	2	17	44.2
1984	2	18	51.1
1984	2	19	47.3
1984	2	20	43.8
1984	2	21	41.1
1984	2	22	62
1984	2	23	40.3
1984	2	24	61.8
1984	2	25	49.9
1984	2	26	94.4
1984	2	27	32.7
1984	2	28	15.8
1984	2	29	56.2
1984	3	1	36
1984	3	2	37.9
1984	3	3	31.9
1984	3	4	34.9
1984	3	5	37.7
1984	3	6	42.6
1984	3	7	129
1984	3	8	119.3
1984	3	9	91.9
1984	3	10	55.4
1984	3	11	58.1
1984	3	12	58.1
1984	3	13	45.6
1984	3	14	39.4
1984	3	15	29.4
1984	3	16	23.8
1984	3	17	42.5
1984	3	18	62.1
1984	3	19	32.7
1984	3	20	74
1984	3	21	92
1984	3	22	73.5
1984	3	23	80.6
1984	3	24	82.8
1984	3	25	249.7
1984	3	26	268.3
1984	3	27	159.4
1984	3	28	112.1
1984	3	29	94.1
1984	3	30	75.7
1984	3	31	92.2
1984	4	1	476
1984	4	2	217.5
1984	4	3	724.8
1984	4	4	539.4
1984	4	5	868
1984	4	6	627.4
1984	4	7	997.8
1984	4	8	1057.5
1984	4	9	789.3
1984	4	10	472.7
1984	4	11	170.8
1984	4	12	266.4
1984	4	13	214.6
1984	4	14	168.6
1984	4	15	143.5
1984	4	16	116.6
1984	4	17	116.6
1984	4	18	280.3
1984	4	19	237.8
1984	4	20	284.6
1984	4	21	367.5
1984	4	22	219.4
1984	4	23	162.7
1984	4	24	136.6
1984	4	25	161.9
1984	4	26	131.8
1984	4	27	279
1984	4	28	281.2
1984	4	29	198.4
1984	4	30	165.1
1984	5	1	160.6
1984	5	2	528.3
1984	5	3	524.5
1984	5	4	1157.4
1984	5	5	722.4
1984	5	6	366.4
1984	5	7	235.8
1984	5	8	174.8
1984	5	9	138
1984	5	10	126.2
1984	5	11	117.4
1984	5	12	105.5
1984	5	13	139.1
1984	5	14	233.4
1984	5	15	312.8
1984	5	16	477.6
1984	5	17	417.5
1984	5	18	633
1984	5	19	405.4
1984	5	20	245.3
1984	5	21	406
1984	5	22	240.7
1984	5	23	182.4
1984	5	24	158
1984	5	25	143.3
1984	5	26	174
1984	5	27	532.5
1984	5	28	551.7
1984	5	29	249.7
1984	5	30	258.5
1984	5	31	3679.3
1984	6	1	3593
1984	6	2	1373
1984	6	3	895.9
1984	6	4	510
1984	6	5	464.3
1984	6	6	318
1984	6	7	287.5
1984	6	8	252.6
1984	6	9	244.7
1984	6	10	286.7
1984	6	11	576.4
1984	6	12	719.1
1984	6	13	304.7
1984	6	14	232.6
1984	6	15	1147
1984	6	16	796
1984	6	17	371.3
1984	6	18	343
1984	6	19	284.6
1984	6	20	271.8
1984	6	21	216
1984	6	22	198
1984	6	23	201
1984	6	24	197.2
1984	6	25	170.9
1984	6	26	275
1984	6	27	257.5
1984	6	28	259.8
1984	6	29	174
1984	6	30	164.3
1984	7	1	145.2
1984	7	2	145.3
1984	7	3	165.7
1984	7	4	221.9
1984	7	5	267.7
1984	7	6	169.3
1984	7	7	144.5
1984	7	8	161.3
1984	7	9	161.3
1984	7	10	135.1
1984	7	11	119.7
1984	7	12	104.1
1984	7	13	104.7
1984	7	14	106
1984	7	15	99
1984	7	16	101.1
1984	7	17	113.4
1984	7	18	131.5
1984	7	19	215.9
1984	7	20	227
1984	7	21	200.5
1984	7	22	169.8
1984	7	23	174.8
1984	7	24	138.8
1984	7	25	117.6
1984	7	26	88.2
1984	7	27	91.7
1984	7	28	88.3
1984	7	29	69.9
1984	7	30	63.8
1984	7	31	90.3
1984	8	1	93.4
1984	8	2	86.8
1984	8	3	77.3
1984	8	4	69.9
1984	8	5	75.3
1984	8	6	70.5
1984	8	7	60.5
1984	8	8	91.7
1984	8	9	89.3
1984	8	10	74.4
1984	8	11	66.1
1984	8	12	68.9
1984	8	13	56.3
1984	8	14	50.7
1984	8	15	51.2
1984	8	16	81.9
1984	8	17	62.7
1984	8	18	58.1
1984	8	19	60.1
1984	8	20	53.5
1984	8	21	52.1
1984	8	22	71.4
1984	8	23	74.5
1984	8	24	83.7
1984	8	25	199.5
1984	8	26	179.7
1984	8	27	185.3
1984	8	28	113
1984	8	29	76.4
1984	8	30	81.3
1984	8	31	82.8
1984	9	1	105.4
1984	9	2	304.4
1984	9	3	294
1984	9	4	101.3
1984	9	5	86.4
1984	9	6	188.2
1984	9	7	121.3
1984	9	8	115.7
1984	9	9	58.5
1984	9	10	46.6
1984	9	11	55
1984	9	12	63
1984	9	13	63.8
1984	9	14	66.4
1984	9	15	66.9
1984	9	16	72.3
1984	9	17	99.8
1984	9	18	174.6
1984	9	19	365.6
1984	9	20	144.5
1984	9	21	130.5
1984	9	22	88.1
1984	9	23	84.9
1984	9	24	71.8
1984	9	25	65.4
1984	9	26	99.2
1984	9	27	70
1984	9	28	64.1
1984	9	29	65.4
1984	9	30	57.2
1984	10	1	60
1984	10	2	53.3
1984	10	3	63.8
1984	10	4	48.8
1984	10	5	52.7
1984	10	6	63.5
1984	10	7	94
1984	10	8	93
1984	10	9	86.1
1984	10	10	87.2
1984	10	11	76.7
1984	10	12	74.6
1984	10	13	59
1984	10	14	70.6
1984	10	15	68
1984	10	16	87
1984	10	17	87
1984	10	18	196.8
1984	10	19	142.7
1984	10	20	84.8
1984	10	21	78
1984	10	22	69.4
1984	10	23	59.5
1984	10	24	61.7
1984	10	25	58.4
1984	10	26	63.2
1984	10	27	65.3
1984	10	28	54.1
1984	10	29	57.1
1984	10	30	37.9
1984	10	31	48.7
1984	11	1	48
1984	11	2	47.5
1984	11	3	48.2
1984	11	4	53.5
1984	11	5	44
1984	11	6	63.2
1984	11	7	50
1984	11	8	45.2
1984	11	9	49.6
1984	11	10	49.8
1984	11	11	44.6
1984	11	12	38.2
1984	11	13	46.5
1984	11	14	72.3
1984	11	15	104.4
1984	11	16	68.9
1984	11	17	53.2
1984	11	18	50
1984	11	19	43.6
1984	11	20	46.1
1984	11	21	46.4
1984	11	22	49
1984	11	23	48.6
1984	11	24	54
1984	11	25	38.9
1984	11	26	40.5
1984	11	27	43.6
1984	11	28	38.6
1984	11	29	39.1
1984	11	30	48.7
1984	12	1	46.5
1984	12	2	36.9
1984	12	3	36.4
1984	12	4	37
1984	12	5	33.6
1984	12	6	35.4
1984	12	7	30
1984	12	8	21.7
1984	12	9	41.1
1984	12	10	21.6
1984	12	11	18.1
1984	12	12	20.8
1984	12	13	55.1
1984	12	14	48
1984	12	15	44.8
1984	12	16	41.5
1984	12	17	49.1
1984	12	18	44.1
1984	12	19	58.9
1984	12	20	60.3
1984	12	21	60.2
1984	12	22	67.5
1984	12	23	61.8
1984	12	24	65.2
1984	12	25	54.7
1984	12	26	42.8
1984	12	27	66.9
1984	12	28	43.1
1984	12	29	49.2
1984	12	30	47.6
1984	12	31	31
1985	1	1	33.4
1985	1	2	34.7
1985	1	3	32.1
1985	1	4	32.8
1985	1	5	46.4
1985	1	6	37.4
1985	1	7	69.3
1985	1	8	56.7
1985	1	9	73.3
1985	1	10	62.8
1985	1	11	46.8
1985	1	12	52.3
1985	1	13	48
1985	1	14	42.8
1985	1	15	45.9
1985	1	16	45
1985	1	17	55.8
1985	1	18	49.7
1985	1	19	43.3
1985	1	20	43.6
1985	1	21	33
1985	1	22	40.8
1985	1	23	38.6
1985	1	24	41.2
1985	1	25	38.3
1985	1	26	37.8
1985	1	27	38.4
1985	1	28	42.4
1985	1	29	50.1
1985	1	30	43
1985	1	31	41.2
1985	2	1	51.5
1985	2	2	58
1985	2	3	47.3
1985	2	4	41.9
1985	2	5	45.3
1985	2	6	49.2
1985	2	7	55.4
1985	2	8	65.5
1985	2	9	59.6
1985	2	10	51
1985	2	11	60.3
1985	2	12	60.2
1985	2	13	49.8
1985	2	14	55.6
1985	2	15	244.4
1985	2	16	214.5
1985	2	17	218.3
1985	2	18	418.6
1985	2	19	327.5
1985	2	20	292.8
1985	2	21	178.3
1985	2	22	137.6
1985	2	23	115.5
1985	2	24	101.6
1985	2	25	209.5
1985	2	26	439.6
1985	2	27	312.9
1985	2	28	493.5
1985	3	1	293.6
1985	3	2	375.9
1985	3	3	554.1
1985	3	4	549.3
1985	3	5	367.4
1985	3	6	252
1985	3	7	189.5
1985	3	8	177.9
1985	3	9	149
1985	3	10	229
1985	3	11	319.7
1985	3	12	337
1985	3	13	501.5
1985	3	14	372.4
1985	3	15	253
1985	3	16	244.9
1985	3	17	266
1985	3	18	202.8
1985	3	19	156
1985	3	20	139.3
1985	3	21	132.6
1985	3	22	152.1
1985	3	23	132.6
1985	3	24	119.7
1985	3	25	146.9
1985	3	26	137.9
1985	3	27	125.6
1985	3	28	163.3
1985	3	29	156.9
1985	3	30	130.6
1985	3	31	125.8
1985	4	1	116.6
1985	4	2	111
1985	4	3	104.4
1985	4	4	90.4
1985	4	5	103.7
1985	4	6	422.8
1985	4	7	423.1
1985	4	8	199.8
1985	4	9	150.8
1985	4	10	175.5
1985	4	11	148.2
1985	4	12	147.6
1985	4	13	239.3
1985	4	14	180
1985	4	15	203
1985	4	16	276.2
1985	4	17	190.2
1985	4	18	138.8
1985	4	19	126.7
1985	4	20	134.7
1985	4	21	87.1
1985	4	22	109.8
1985	4	23	87.1
1985	4	24	90.1
1985	4	25	84.4
1985	4	26	74.7
1985	4	27	85.3
1985	4	28	75.7
1985	4	29	38.7
1985	4	30	77.9
1985	5	1	78.6
1985	5	2	105.7
1985	5	3	115.8
1985	5	4	121.7
1985	5	5	100
1985	5	6	98.3
1985	5	7	105.9
1985	5	8	98.9
1985	5	9	133.2
1985	5	10	161
1985	5	11	113.9
1985	5	12	91.9
1985	5	13	79
1985	5	14	88.9
1985	5	15	102.6
1985	5	16	172.3
1985	5	17	126.9
1985	5	18	96.5
1985	5	19	93
1985	5	20	116.7
1985	5	21	81.3
1985	5	22	77
1985	5	23	89.2
1985	5	24	91.6
1985	5	25	96.9
1985	5	26	86.8
1985	5	27	615.4
1985	5	28	293.1
1985	5	29	163.6
1985	5	30	124.5
1985	5	31	120.7
1985	6	1	135.1
1985	6	2	157.8
1985	6	3	125.3
1985	6	4	142.8
1985	6	5	233.2
1985	6	6	272.7
1985	6	7	416.4
1985	6	8	205.9
1985	6	9	137.4
1985	6	10	110.7
1985	6	11	108.8
1985	6	12	116.1
1985	6	13	114.7
1985	6	14	104.4
1985	6	15	93.5
1985	6	16	76.7
1985	6	17	92
1985	6	18	77.8
1985	6	19	72.6
1985	6	20	79.7
1985	6	21	66.2
1985	6	22	68.6
1985	6	23	53.9
1985	6	24	78.6
1985	6	25	93.3
1985	6	26	366.3
1985	6	27	423.6
1985	6	28	180.2
1985	6	29	128.1
1985	6	30	93
1985	7	1	81.1
1985	7	2	84
1985	7	3	86.5
1985	7	4	107.5
1985	7	5	106.3
1985	7	6	72.5
1985	7	7	65.8
1985	7	8	61.2
1985	7	9	73.8
1985	7	10	112.2
1985	7	11	72.1
1985	7	12	64.2
1985	7	13	61.1
1985	7	14	62.9
1985	7	15	70.9
1985	7	16	57.8
1985	7	17	53.1
1985	7	18	54.2
1985	7	19	44.2
1985	7	20	169
1985	7	21	81.7
1985	7	22	58.5
1985	7	23	89.8
1985	7	24	109.3
1985	7	25	109.3
1985	7	26	345.5
1985	7	27	181.4
1985	7	28	136.9
1985	7	29	113.7
1985	7	30	84.6
1985	7	31	67.8
1985	8	1	59.4
1985	8	2	98.7
1985	8	3	102.1
1985	8	4	110.4
1985	8	5	114.5
