1,117.11,27.04972222,642
2,117.22,26.93,396
3,117.0597222,26.43,410
4,116.8,26.68,375
5,116.5697222,26.70972222,565
6,116.8897222,26.98972222,513
7,116.93,26.82972222,322
8,117.15,26.51,440
9,117.0897222,26.66972222,332
10,116.93,26.58,471
11,116.68,26.57972222,420
12,117.0897222,26.66972222,332
13,116.8397222,26.81972222,322
14,117.05,26.56,374
15,117.33,27.15,442
16,117.11,26.81972222,382
17,116.6297222,26.86,481
18,116.93,26.90666667,803
