0
0
3
0
3
0
0
0
20
0
0
0
8
0
5
0
3
3
3
10
0
3
0
8
15
20
3
10
0
3
0
10
5
0
3
0
5
20
10
0
3
0
10
15
8
3
0
0
8
0
0
8
0
15
23
13
5
0
8
3
3
10
5
3
8
13
13
3
0
3
5
0
3
0
0
15
8
0
8
5
0
3
15
8
3
3
10
5
5
3
0
13
8
8
0
0
0
3
5
5
10
3
3
3
0
3
3
0
0
5
13
15
5
3
5
3
5
18
8
15
8
5
3
5
8
3
3
8
8
10
0
3
8
3
8
3
0
0
5
15
8
5
0
5
5
5
3
5
0
3
3
5
0
0
3
10
8
3
3
5
3
3
3
13
0
0
10
3
8
5
3
3
5
10
5
10
0
10
13
10
13
10
0
3
8
23
10
13
8
10
8
10
15
13
5
8
3
3
3
0
8
3
5
8
3
3
8
8
5
3
3
10
3
0
5
8
10
3
5
8
18
5
3
8
5
0
5
5
0
5
3
10
5
8
8
3
3
5
5
8
8
0
8
13
5
8
3
0
5
3
3
10
3
8
3
3
5
5
0
5
3
5
10
13
5
3
10
8
18
13
8
15
10
5
5
8
5
0
3
5
8
5
3
0
8
5
5
5
8
8
3
3
8
3
5
3
3
5
3
10
10
3
0
0
3
3
3
5
10
0
0
3
10
3
8
3
5
13
0
5
3
0
5
5
0
0
3
3
3
0
0
0
5
0
10
3
3
8
18
18
3
0
8
5
3
20
18
3
3
0
18
0
3
5
13
5
0
0
0
5
5
10
3
5
0
3
8
3
8
3
8
3
5
0
13
0
5
3
3
0
5
8
25
10
10
5
0
3
3
8
8
0
5
5
0
3
5
0
3
3
5
10
0
0
5
8
3
5
0
8
8
0
8
3
8
13
3
5
10
3
3
8
10
8
3
3
5
8
15
5
3
3
0
3
0
0
3
0
5
8
3
3
3
5
5
5
8
3
5
5
3
5
8
0
3
3
5
13
3
23
13
3
23
5
8
8
3
8
20
13
13
18
15
0
13
5
5
8
10
5
8
5
8
10
5
8
10
5
8
3
15
13
3
3
10
5
5
3
20
0
0
3
5
3
5
0
8
5
0
5
3
5
3
5
0
3
3
5
3
3
0
0
3
3
15
5
8
5
5
5
0
3
15
0
8
8
8
5
10
15
18
5
5
3
8
5
5
5
0
13
3
8
0
3
3
5
3
0
3
5
10
8
8
10
3
10
3
3
10
5
0
5
10
3
5
8
5
13
5
13
5
10
5
0
13
13
0
0
3
3
3
0
5
5
3
3
0
3
5
0
8
10
13
10
13
3
10
8
3
3
0
3
3
18
20
13
3
3
3
3
10
0
0
13
0
5
3
10
15
10
3
0
0
5
5
5
0
0
0
0
0
8
0
5
5
5
5
0
0
5
5
3
3
3
0
5
0
3
8
5
8
5
3
5
0
3
3
5
8
10
13
10
0
0
0
3
5
5
0
3
3
0
3
5
3
3
8
5
8
18
0
0
5
5
3
8
0
3
3
5
0
0
0
5
8
18
15
10
0
0
5
0
8
3
3
0
0
8
5
8
5
5
3
10
13
8
5
10
3
5
8
5
5
5
8
8
10
5
8
10
5
5
0
8
5
8
5
3
5
10
5
10
8
5
3
13
18
3
5
13
13
18
8
10
10
8
5
5
10
13
10
20
18
0
5
5
13
8
3
8
8
13
15
18
10
8
13
10
15
10
3
15
18
8
18
10
3
8
13
3
0
5
8
5
5
13
10
10
8
5
10
3
8
5
13
10
5
3
18
8
18
13
15
18
5
5
3
10
10
5
13
8
10
8
8
8
5
13
13
13
8
8
3
15
15
8
3
8
10
8
8
8
3
5
5
15
15
15
5
5
5
8
8
8
5
8
10
8
3
8
3
5
0
5
8
5
3
8
5
13
5
5
3
3
5
23
3
10
5
5
3
5
10
5
3
3
5
8
3
5
5
8
13
10
18
8
15
18
8
20
15
8
3
8
8
13
5
13
8
15
8
18
18
5
8
10
8
8
8
10
13
15
10
18
13
10
8
13
13
5
10
8
5
5
8
18
8
10
13
8
15
8
15
15
8
13
5
5
5
8
23
8
20
10
5
13
10
5
15
8
10
8
5
10
23
10
10
10
3
8
10
15
23
8
10
8
10
5
5
8
3
8
5
13
3
8
3
8
10
8
3
5
10
5
5
20
10
10
23
13
3
3
10
8
15
20
15
15
8
8
8
10
5
5
8
13
8
10
8
3
10
8
3
3
7
3
9
6
5
3
8
14
13
13
15
9
5
4
6
3
6
6
4
12
18
5
3
5
8
5
19
15
9
7
8
3
3
8
3
8
5
5
20
18
18
10
8
5
8
3
8
18
20
8
3
8
8
5
8
10
8
8
5
10
3
5
